,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,STATUS_LULUS
1413,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1414,P,FISIKA,G1,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1415,P,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1416,L,IF,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1417,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1418,P,IF,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_2
1419,L,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1420,P,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1421,L,BIO,G2,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1422,L,IF,G3,SMP,PNS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1423,P,MTK,G5,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1424,P,MTK,G3,SRJN,GRD,GRD,SKS1_K,SKS2_K,IPS1_M,IPS2_KM,LLW_2
1425,L,FISIKA,G3,LL,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1426,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1427,P,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1428,P,FISIKA,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1429,L,FISIKA,G3,LL,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1430,P,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1431,P,IF,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1432,P,MTK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1433,P,BIO,G5,SRJN,GRD,PS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LLW_2
1434,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_2
1435,L,IF,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1436,P,MTK,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1437,P,BIO,G6,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1438,L,IF,G5,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1439,L,IF,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1440,L,IF,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1441,P,MTK,G3,SMTA,PNS,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1442,P,MTK,G4,SMTA,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1443,P,MTK,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1444,L,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1445,P,BIO,G2,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1446,L,MTK,G3,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1447,P,BIO,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1448,L,IF,G3,SD,LL,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_2
1449,L,FISIKA,G1,LL,LL,LL,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,LLW_2
1450,L,IF,G2,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1451,P,IF,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1452,L,IF,G3,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1453,P,MTK,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1454,L,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1455,L,FISIKA,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1456,L,FISIKA,G3,SMTA,LL,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_2
1457,L,MTK,G2,SRJN,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1458,P,IF,G3,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1459,L,FISIKA,G3,LL,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1460,P,MTK,G1,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1461,L,IF,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1462,P,MTK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1463,P,MTK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1464,P,BIO,G7,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1465,L,IF,G2,SD,PDG,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1466,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1467,P,FISIKA,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1468,L,BIO,G1,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1469,L,BIO,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1470,P,MTK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1471,L,IF,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1472,P,BIO,G2,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1473,L,IF,G4,SD,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1474,P,IF,G4,SMTA,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1475,L,IF,G2,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_2
1476,L,FISIKA,G3,SRJN,PDG,PNS,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1477,L,IF,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1478,L,FISIKA,G3,SRJN,PDG,PNS,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1479,P,MTK,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1480,P,MTK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1481,P,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1482,L,IF,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1483,L,MTK,G4,SD,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1484,L,MTK,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1485,L,MTK,G4,SD,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1486,L,MTK,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1487,L,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1488,L,MTK,G2,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1489,L,FISIKA,G3,SRJN,PDG,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1490,P,MTK,G3,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1491,P,BIO,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1492,P,FISIKA,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1493,P,MTK,G2,SRJN,GRD,LL,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1494,L,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1495,P,MTK,G3,SRJN,PNS,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1496,L,IF,G5,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1497,P,MTK,G3,SRJN,PDG,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1498,P,MTK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_SM,LLW_2
1499,P,FISIKA,G1,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1500,P,FISIKA,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1501,P,BIO,G4,SRJN,PNS,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1502,P,IF,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1503,P,IF,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1504,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1505,P,IF,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1506,P,IF,G2,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1507,P,FISIKA,G1,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1508,L,IF,G4,SMTA,PNS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1509,L,BIO,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1510,L,BIO,G4,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1511,L,MTK,G3,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1512,P,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1513,P,MTK,G3,SRJN,GRD,GRD,SKS1_K,SKS2_K,IPS1_M,IPS2_KM,LLW_2
1514,P,MTK,G3,SRJN,GRD,GRD,SKS1_K,SKS2_K,IPS1_M,IPS2_KM,LLW_2
1515,L,MTK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1516,L,FISIKA,G5,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1517,L,IF,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1518,L,FISIKA,G3,SRJN,PDG,PNS,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1519,L,FISIKA,G2,LL,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1520,L,MTK,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1521,P,BIO,G4,SRJN,PNS,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1522,L,IF,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1523,L,FISIKA,G2,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1524,P,BIO,G6,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1525,L,IF,G6,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1526,L,BIO,G4,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1527,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1528,P,MTK,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1529,P,BIO,G2,SMP,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1530,L,MTK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1531,P,MTK,G2,LL,BPN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1532,P,BIO,G3,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1533,P,FISIKA,G4,SMTA,BPN,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1534,P,FISIKA,G1,SD,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1535,P,IF,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1536,L,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1537,P,FISIKA,G2,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1538,P,FISIKA,G2,SRJN,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1539,P,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1540,P,FISIKA,G5,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1541,P,BIO,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1542,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1543,P,BIO,G2,LL,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1544,P,FISIKA,G4,SMTA,BPN,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1545,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1546,P,FISIKA,G2,SMTA,PS,PS,SKS1_SB,SKS2_C,IPS1_M,IPS2_SM,LTW
1547,P,FISIKA,G4,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1548,P,FISIKA,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,LTW
1549,L,IF,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1550,P,FISIKA,G1,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1551,P,BIO,G4,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1552,L,BIO,G2,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1553,P,FISIKA,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1554,P,BIO,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1555,L,FISIKA,G2,SD,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
1556,P,FISIKA,G1,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1557,P,MTK,G4,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1558,P,FISIKA,G7,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1559,P,MTK,G4,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1560,P,MTK,G2,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1561,P,BIO,G2,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1562,L,MTK,G1,LL,PDG,BPN,SKS1_C,SKS2_C,IPS1_SM,IPS2_M,LTW
1563,L,FISIKA,G2,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1564,P,MTK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1565,P,BIO,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1566,L,BIO,G2,SRJN,PDG,BPN,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LTW
1567,P,MTK,G2,SD,LL,PS,SKS1_B,SKS2_C,IPS1_SM,IPS2_SM,LTW
1568,P,MTK,G2,SMP,LL,PNS,SKS1_C,SKS2_C,IPS1_SM,IPS2_M,LTW
1569,L,FISIKA,G2,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1570,P,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1571,P,BIO,G3,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1572,L,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1573,P,BIO,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1574,L,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1575,L,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1576,P,FISIKA,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1577,P,BIO,G4,SMTA,LL,GRD,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LTW
1578,L,BIO,G1,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1579,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1580,P,MTK,G2,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1581,P,FISIKA,G3,SMP,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1582,P,BIO,G2,SMP,LL,BPN,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LTW
1583,L,FISIKA,G3,SRJN,PDG,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1584,P,MTK,G2,SMTA,BPN,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1585,P,FISIKA,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1586,L,BIO,G2,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
1587,P,BIO,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1588,P,BIO,G2,SMTA,PNS,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1589,P,FISIKA,G4,SMTA,BPN,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1590,P,BIO,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1591,L,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1592,P,IF,G3,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1593,P,MTK,G4,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1594,P,MTK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1595,P,BIO,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1596,P,FISIKA,G3,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1597,L,FISIKA,G2,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1598,P,BIO,G2,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1599,P,FISIKA,G7,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1600,L,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1601,P,IF,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_CUM,LTW
1602,P,BIO,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1603,P,BIO,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1604,P,BIO,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1605,L,BIO,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1606,P,BIO,G1,SMTA,BPN,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1607,P,BIO,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1608,P,FISIKA,G2,SMP,BPN,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1609,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1610,P,BIO,G2,SMP,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1611,P,BIO,G6,SMP,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1612,L,FISIKA,G2,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1613,P,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1614,P,MTK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1615,L,FISIKA,G2,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1616,P,BIO,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1617,L,MTK,G1,LL,PDG,BPN,SKS1_C,SKS2_C,IPS1_SM,IPS2_M,LTW
1618,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1619,P,FISIKA,G2,SD,LL,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1620,P,MTK,G2,SMTA,BPN,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1621,P,BIO,G7,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1622,P,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1623,P,FISIKA,G3,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1624,L,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1625,P,MTK,G1,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1626,P,MTK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1627,P,FISIKA,G2,SMTA,PS,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1628,P,FISIKA,G1,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1629,P,IF,G1,SMTA,PS,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1630,L,FISIKA,G3,SD,BPN,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1631,P,MTK,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1632,L,BIO,G2,SRJN,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1633,P,FISIKA,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1634,P,MTK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1635,P,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1636,P,FISIKA,G2,SMP,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1637,P,IF,G3,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1638,P,FISIKA,G3,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1639,P,BIO,G1,LL,LL,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1640,P,MTK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1641,L,BIO,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1642,P,IF,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1643,P,BIO,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1644,P,FISIKA,G2,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1645,L,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1646,P,FISIKA,G2,SMP,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
