,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,IPK_TERAKHIR
1111,P,HUK,G1,SD,LL,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1112,P,HUK,G3,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1113,L,HUK,G3,SRJN,GRD,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1114,L,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1115,L,HUK,G4,SRJN,PS,PS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_SM
1116,P,HUK,G3,SRJN,PS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1117,P,HUK,G3,SMTA,PDG,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1118,L,HUK,G2,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1119,P,HUK,G4,SRJN,PSN,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1120,P,HUK,G3,SMTA,PS,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1121,P,HUK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1122,L,HUK,G2,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1123,L,HUK,G2,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_M
1124,P,HUK,G2,SD,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1125,L,HUK,G4,SRJN,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_C,IPK_SM
1126,L,HUK,G4,SRJN,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1127,L,HUK,G3,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1128,P,HUK,G3,SMTA,PDG,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1129,P,HUK,G3,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_K,SKS2_B,IPK_CUM
1130,P,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1131,P,HUK,G3,SMTA,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1132,L,HUK,G3,SMTA,LL,PS,IPS1_KM,IPS2_SM,SKS1_K,SKS2_B,IPK_SM
1133,P,HUK,G1,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
1134,P,HUK,G3,SRJN,GRD,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1135,P,HUK,G4,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1136,L,HUK,G5,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1137,L,HUK,G2,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_M
1138,P,HUK,G2,SRJN,GRD,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1139,P,HUK,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1140,L,HUK,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1141,L,HUK,G3,SMTA,LL,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
1142,P,HUK,G2,SMTA,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1143,P,HUK,G3,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_CUM
1144,P,HUK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1145,P,HUK,G3,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1146,L,HUK,G3,SMTA,PS,PDG,IPS1_M,IPS2_M,SKS1_K,SKS2_B,IPK_SM
1147,L,HUK,G5,SRJN,GRD,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_C,IPK_SM
1148,L,HUK,G3,SRJN,PNS,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1149,P,HUK,G5,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
1150,L,HUK,G4,SRJN,GRD,ABRI,IPS1_KM,IPS2_SM,SKS1_B,SKS2_C,IPK_SM
1151,P,HUK,G4,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1152,P,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1153,P,HUK,G2,SD,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1154,L,HUK,G4,SMTA,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1155,L,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1156,P,HUK,G5,SRJN,PNS,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_CUM
1157,L,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1158,P,HUK,G4,SMTA,PSN,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1159,L,HUK,G4,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1160,P,HUK,G4,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1161,P,HUK,G3,SRJN,GRD,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1162,L,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1163,P,HUK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1164,L,HUK,G3,SRJN,PNS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1165,P,HUK,G3,SMP,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1166,P,HUK,G4,SRJN,PS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1167,P,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1168,P,HUK,G4,SMTA,PDG,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1169,P,HUK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1170,P,HUK,G2,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1171,L,HUK,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1172,L,HUK,G4,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1173,P,HUK,G2,SRJN,PS,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1174,P,HUK,G6,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1175,P,HUK,G2,SMP,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1176,L,HUK,G3,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1177,L,HUK,G4,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1178,P,HUK,G7,SRJN,PDG,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1179,L,HUK,G4,SMTA,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_M
1180,L,HUK,G3,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1181,L,HUK,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1182,P,HUK,G2,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1183,P,HUK,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
1184,L,HUK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1185,L,HUK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1186,P,HUK,G7,SRJN,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1187,L,HUK,G4,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1188,L,HUK,G7,SRJN,PS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1189,L,HUK,G3,SMTA,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1190,L,HUK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1191,P,HUK,G6,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_KM
1192,L,HUK,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1193,L,HUK,G5,SRJN,PNS,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1194,L,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1195,P,HUK,G3,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1196,P,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
1197,P,HUK,G3,SRJN,PSN,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1198,P,HUK,G3,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1199,P,HUK,G4,SRJN,PNS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1200,P,HUK,G2,SRJN,GRD,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_C,IPK_CUM
1201,L,HUK,G3,SD,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1202,P,HUK,G2,SMTA,LL,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1203,P,HUK,G4,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1204,L,HUK,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1205,L,HUK,G6,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_C,IPK_M
1206,L,HUK,G3,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_M
1207,L,HUK,G3,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
1208,P,HUK,G3,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1209,P,HUK,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1210,L,HUK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1211,L,HUK,G2,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1212,L,HUK,G4,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1213,L,HUK,G4,SRJN,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1214,L,HUK,G1,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1215,L,HUK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1216,L,HUK,G3,SRJN,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1217,L,HUK,G3,SMTA,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_K,SKS2_B,IPK_SM
1218,L,HUK,G3,SMTA,PS,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1219,P,HUK,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1220,L,HUK,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_M
1221,L,HUK,G4,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1222,P,HUK,G7,SRJN,PDG,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1223,P,HUK,G4,SD,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_K,SKS2_B,IPK_SM
1224,L,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1225,P,HUK,G7,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_K,IPK_CUM
1226,P,HUK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_CUM
1227,P,HUK,G3,SMTA,PNS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1228,P,HUK,G7,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1229,L,HUK,G4,SMTA,PDG,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1230,L,HUK,G3,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1231,L,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1232,P,HUK,G4,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1233,P,HUK,G1,SMTA,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_SM
1234,P,HUK,G4,SMTA,PS,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1235,P,HUK,G2,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
1236,P,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_SM
1237,P,HUK,G4,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1238,P,HUK,G4,SRJN,PDG,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
1239,L,HUK,G2,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1240,P,HUK,G4,SRJN,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,IPK_KM
1241,L,HUK,G4,SMTA,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1242,L,HUK,G4,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_M
1243,P,HUK,G5,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1244,P,HUK,G5,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1245,L,HUK,G3,SRJN,PNS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_KM
1246,P,HUK,G4,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1247,L,HUK,G5,SRJN,PS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1248,P,HUK,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1249,L,HUK,G4,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1250,L,HUK,G4,SRJN,PNS,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_KM
1251,P,HUK,G6,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1252,L,HUK,G7,SRJN,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1253,L,HUK,G4,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1254,L,HUK,G5,SRJN,LL,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1255,L,HUK,G4,SRJN,LL,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1256,P,HUK,G6,SMTA,PDG,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1257,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_C,SKS2_C,IPK_M
1258,L,HUK,G3,SRJN,PNS,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1259,L,HUK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_C,SKS2_K,IPK_M
1260,L,HUK,G3,SMTA,PNS,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1261,L,HUK,G3,SMTA,GRD,GRD,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_CUM
1262,L,HUK,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
1263,L,HUK,G6,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1264,P,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1265,P,HUK,G3,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1266,L,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1267,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1268,L,HUK,G2,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
1269,L,HUK,G5,SMTA,LL,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1270,L,HUK,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_M
1271,L,HUK,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1272,P,HUK,G5,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1273,L,HUK,G5,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1274,P,HUK,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1275,P,HUK,G4,SMTA,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1276,L,HUK,G6,SRJN,PNS,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1277,P,HUK,G4,SRJN,PNS,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1278,P,HUK,G3,SMTA,PDG,GRD,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1279,P,HUK,G4,SMP,PDG,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1280,L,HUK,G2,SMTA,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1281,P,HUK,G4,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1282,P,HUK,G4,SRJN,PNS,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
1283,P,HUK,G5,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1284,L,HUK,G3,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1285,L,HUK,G7,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1286,P,HUK,G3,SRJN,PS,LL,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1287,P,HUK,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1288,L,HUK,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1289,L,HUK,G5,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,IPK_M
1290,P,HUK,G3,SRJN,PS,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1291,P,HUK,G5,SMP,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1292,P,HUK,G5,SRJN,PSN,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1293,P,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1294,P,HUK,G3,SD,LL,PSN,IPS1_CUM,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1295,P,HUK,G1,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1296,L,HUK,G3,SD,BPN,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1297,L,HUK,G7,SMP,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1298,L,HUK,G1,SMP,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1299,L,HUK,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1300,P,HUK,G5,SMTA,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1301,L,HUK,G4,SMTA,LL,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1302,L,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1303,L,HUK,G3,SMTA,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1304,P,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1305,P,HUK,G4,SRJN,PNS,GRD,IPS1_CUM,IPS2_M,SKS1_B,SKS2_B,IPK_CUM
1306,P,HUK,G5,SRJN,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1307,P,HUK,G2,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1308,L,HUK,G4,SRJN,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1309,P,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1310,L,HUK,G3,SRJN,PSN,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,IPK_SM
1311,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1312,L,HUK,G5,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1313,L,HUK,G4,SMTA,PNS,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
1314,L,HUK,G5,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_M
1315,P,HUK,G4,SMTA,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1316,L,HUK,G3,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1317,P,HUK,G4,SMP,PDG,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1318,L,HUK,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_M
1319,P,HUK,G6,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1320,L,HUK,G6,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1321,P,HUK,G4,SMTA,PNS,PSN,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
1322,P,HUK,G4,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1323,P,HUK,G2,SMTA,PNS,PSN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1324,P,HUK,G4,SRJN,PS,GRD,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_CUM
1325,P,HUK,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1326,P,HUK,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1327,P,HUK,G5,SRJN,PNS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1328,L,HUK,G4,SMTA,PDG,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_SM
1329,P,HUK,G4,SRJN,PSN,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1330,P,HUK,G1,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1331,P,HUK,G3,SMTA,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1332,P,HUK,G3,SMP,PS,PS,IPS1_CUM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1333,P,HUK,G5,SMTA,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_K,IPK_CUM
1334,L,HUK,G3,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1335,L,HUK,G3,SMP,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1336,L,HUK,G4,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
