,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,IPK_TERAKHIR
2000,L,KOM,G4,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2001,P,HUK,G6,SMTA,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
2002,P,KOM,G4,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2003,P,EKO,G2,SD,PDG,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2004,P,KOM,G3,SD,LL,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2005,P,KOM,G2,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_KM
2006,L,EKO,G2,SMP,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
2007,P,EKO,G4,SRJN,PDG,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2008,P,KOM,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_KM
2009,P,KOM,G3,SRJN,PS,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2010,P,KOM,G3,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2011,L,KOM,G1,LL,PDG,BPN,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2012,P,KOM,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2013,P,KOM,G7,SRJN,PS,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
2014,L,KOM,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_KM
2015,P,EKO,G4,SRJN,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2016,P,KOM,G4,SMP,LL,PNS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_KM
2017,L,KOM,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2018,L,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,IPK_KM
2019,L,KOM,G4,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2020,P,HUK,G4,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2021,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2022,P,HUK,G6,SMTA,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
2023,P,KOM,G3,SMTA,PNS,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2024,P,EKO,G5,SRJN,PDG,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
2025,P,AKU,G1,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2026,P,KOM,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2027,L,AKU,G4,SMTA,PNS,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2028,L,KOM,G4,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2029,L,KOM,G4,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2030,P,KOM,G3,SMTA,PNS,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2031,L,KOM,G1,LL,PDG,BPN,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2032,P,HUK,G4,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2033,L,HUK,G4,SRJN,PNS,PSN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2034,P,KOM,G5,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_KM
2035,P,KOM,G4,SMTA,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2036,P,KOM,G3,SMP,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2037,L,HUK,G3,SMTA,PSN,GRD,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,IPK_KM
2038,P,EKO,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_KM
2039,P,KOM,G3,SMTA,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2040,P,EKO,G4,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2041,P,KOM,G1,SMP,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2042,P,EKO,G3,SD,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2043,P,EKO,G2,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_KM
2044,L,KOM,G4,SRJN,PDG,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2045,P,EKO,G4,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2046,P,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_KM
2047,P,EKO,G3,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
2048,P,HUK,G4,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2049,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2050,L,EKO,G2,LL,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2051,P,KOM,G4,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2052,P,KOM,G2,SMP,LL,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2053,L,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2054,L,KOM,G2,SD,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2055,P,EKO,G3,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2056,L,EKO,G3,SMTA,PSN,PSN,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
2057,P,KOM,G3,SD,LL,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2058,P,EKO,G5,SRJN,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2059,P,KOM,G3,SMTA,PNS,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2060,P,KOM,G2,SRJN,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2061,P,EKO,G4,SRJN,PDG,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2062,L,KOM,G4,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_KM
2063,P,KOM,G3,LL,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2064,L,HUK,G3,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2065,P,KOM,G3,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,IPK_KM
2066,P,KOM,G2,SRJN,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2067,L,EKO,G6,SRJN,PNS,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
2068,L,KOM,G2,SD,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2069,L,HUK,G5,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2070,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2071,L,HUK,G3,SRJN,GRD,PSN,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2072,P,KOM,G1,SMP,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2073,P,AKU,G1,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2074,L,KOM,G7,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2075,P,EKO,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_KM
2076,P,KOM,G2,SRJN,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2077,L,KOM,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
2078,L,EKO,G5,SMTA,PS,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2079,P,EKO,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2080,P,KOM,G3,SRJN,PSN,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2081,L,AKU,G3,SMP,LL,PS,SKS1_SB,SKS2_K,IPS1_KM,IPS2_KM,IPK_KM
2082,L,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,IPK_KM
2083,L,HUK,G1,SD,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
2084,P,KOM,G4,SMTA,LL,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2085,P,EKO,G5,SRJN,PDG,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
2086,L,EKO,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_KM
2087,P,KOM,G3,SRJN,PSN,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2088,L,AKU,G4,SMTA,PNS,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2089,P,KOM,G3,SMP,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2090,L,EKO,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_KM
2091,P,HUK,G4,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2092,P,KOM,G2,SMTA,PS,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2093,L,KOM,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_SM,IPK_KM
2094,P,EKO,G3,SD,PDG,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_KM
2095,P,KOM,G3,SMTA,PS,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,IPK_KM
2096,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2097,P,KOM,G3,SRJN,PS,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2098,L,KOM,G5,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_M,IPK_KM
2099,P,KOM,G1,SMTA,PDG,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_KM
2100,P,KOM,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2101,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2102,L,KOM,G2,SD,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2103,P,KOM,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2104,P,EKO,G2,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2105,L,KOM,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_KM
2106,L,KOM,G5,SRJN,GRD,PDG,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
2107,P,EKO,G2,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_M,IPK_KM
2108,P,KOM,G1,SMP,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2109,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2110,L,AKU,G7,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2111,P,KOM,G3,SMP,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2112,P,KOM,G4,SRJN,PDG,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2113,P,KOM,G4,SMP,LL,PNS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_KM
2114,L,EKO,G5,SMTA,PS,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2115,P,EKO,G4,SRJN,GRD,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2116,P,KOM,G4,SMTA,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2117,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2118,L,KOM,G5,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_M,IPK_KM
2119,P,KOM,G4,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
2120,P,KOM,G2,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_KM
2121,P,KOM,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2122,P,KOM,G3,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,IPK_KM
2123,L,HUK,G5,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2124,P,EKO,G3,SMP,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
2125,P,KOM,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_KM
2126,P,HUK,G6,SMTA,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
2127,L,KOM,G4,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_KM
2128,P,EKO,G4,SRJN,PDG,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2129,L,EKO,G2,LL,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2130,P,KOM,G3,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_KM
2131,P,KOM,G3,SMTA,PS,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,IPK_KM
2132,L,KOM,G7,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2133,P,KOM,G1,SMTA,PDG,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2134,P,KOM,G3,SMTA,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2135,P,KOM,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2136,L,KOM,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2137,P,EKO,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2138,P,EKO,G3,SRJN,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2139,P,EKO,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2140,P,KOM,G2,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_KM
2141,L,KOM,G3,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2142,P,KOM,G4,SRJN,PNS,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,IPK_KM
2143,P,KOM,G3,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2144,P,KOM,G5,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2145,P,KOM,G5,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2146,L,EKO,G1,SD,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
2147,P,KOM,G1,SMP,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2148,P,KOM,G3,SMTA,PNS,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2149,P,AKU,G1,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2150,P,KOM,G3,SMP,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2151,L,HUK,G4,SRJN,PNS,PSN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2152,P,KOM,G2,SMTA,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2153,L,KOM,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_SM,IPK_KM
2154,P,EKO,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2155,P,KOM,G7,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_KM
2156,P,EKO,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2157,P,EKO,G3,SD,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2158,P,KOM,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2159,P,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_KM
2160,L,EKO,G2,LL,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2161,P,KOM,G4,SRJN,GRD,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2162,P,EKO,G3,SRJN,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2163,P,EKO,G2,SD,PDG,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2164,P,EKO,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_KM
2165,P,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
2166,P,KOM,G4,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2167,L,KOM,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2168,P,HUK,G6,SMTA,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
2169,P,EKO,G3,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
2170,P,EKO,G4,SRJN,PDG,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2171,L,KOM,G5,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_M,IPK_KM
2172,P,KOM,G2,SMP,LL,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2173,L,HUK,G3,SRJN,GRD,PSN,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2174,P,KOM,G4,SRJN,LL,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_KM
2175,P,KOM,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2176,P,HUK,G1,LL,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_KM,IPS2_KM,IPK_KM
2177,P,KOM,G3,SRJN,PSN,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2178,L,KOM,G4,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2179,P,KOM,G4,SMP,LL,PNS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_KM
2180,P,KOM,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2181,L,KOM,G3,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2182,L,EKO,G6,SRJN,PNS,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
2183,L,KOM,G3,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_KM
2184,P,EKO,G2,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_KM
2185,L,KOM,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_SM,IPK_KM
2186,P,KOM,G3,LL,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2187,L,KOM,G4,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2188,L,KOM,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2189,P,KOM,G4,SRJN,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_KM
2190,P,KOM,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2191,P,KOM,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2192,P,EKO,G2,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_KM
2193,P,KOM,G1,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2194,L,AKU,G4,SMTA,PNS,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
2195,P,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
2196,L,EKO,G2,LL,BPN,BPN,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
2197,P,KOM,G2,SMP,LL,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2198,P,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_KM
2199,L,KOM,G5,SRJN,GRD,PDG,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
2200,P,KOM,G4,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
2201,L,KOM,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2202,P,KOM,G6,SRJN,PNS,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2203,P,KOM,G3,SRJN,PSN,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2204,P,KOM,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2205,P,KOM,G1,SMTA,PDG,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_KM
2206,P,KOM,G1,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2207,L,KOM,G3,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_KM
2208,L,KOM,G2,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2209,P,AKU,G1,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_KM
2210,P,EKO,G5,SRJN,PDG,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
2211,L,EKO,G4,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_M,IPS2_KM,IPK_KM
2212,L,KOM,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,IPK_KM
2213,P,KOM,G3,SRJN,PSN,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_KM
2214,L,KOM,G2,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2215,L,KOM,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2216,P,KOM,G3,SMTA,PDG,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_KM
2217,L,HUK,G1,SD,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
2218,L,AKU,G3,SMP,LL,PS,SKS1_SB,SKS2_K,IPS1_KM,IPS2_KM,IPK_KM
2219,P,KOM,G2,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_KM
2220,L,KOM,G7,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_KM
2221,L,EKO,G3,SMTA,PSN,PSN,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
2222,L,HUK,G3,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
