,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,STATUS_LULUS
2412,P,AKU,G4,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2413,P,HUK,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2414,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2415,P,KOM,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2416,P,HUK,G5,SD,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2417,L,KOM,G3,SD,PDG,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2418,P,HUK,G1,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2419,P,KOM,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2420,P,HUK,G3,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LC
2421,L,KOM,G4,SMTA,PS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LC
2422,P,EKO,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LC
2423,P,HUK,G5,SMTA,PDG,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,LC
2424,P,HUK,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2425,P,HUK,G4,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2426,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2427,P,AKU,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2428,L,KOM,G4,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2429,P,AKU,G4,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2430,P,EKO,G3,SD,BPN,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2431,P,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2432,P,HUK,G4,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2433,P,KOM,G4,SMTA,PNS,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2434,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2435,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2436,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2437,L,EKO,G4,SD,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2438,L,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,LC
2439,P,AKU,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2440,P,AKU,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2441,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2442,L,KOM,G4,SMTA,PSN,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2443,L,AKU,G3,SMTA,PS,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2444,L,KOM,G4,SMTA,PSN,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2445,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2446,P,EKO,G6,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2447,P,HUK,G1,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2448,P,EKO,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2449,L,EKO,G3,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LC
2450,L,EKO,G6,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2451,P,EKO,G2,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LC
2452,P,HUK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_M,LC
2453,P,HUK,G3,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LC
2454,P,EKO,G3,SD,BPN,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2455,L,KOM,G4,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2456,L,KOM,G4,SMTA,PSN,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2457,P,HUK,G5,SMTA,PDG,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,LC
2458,L,KOM,G3,SD,PDG,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2459,P,HUK,G3,SRJN,LL,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LC
2460,P,HUK,G3,SRJN,GRD,PS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LC
2461,L,EKO,G6,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2462,P,EKO,G4,SRJN,PS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2463,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2464,P,HUK,G5,SMTA,PDG,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,LC
2465,L,KOM,G5,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2466,L,AKU,G3,SMTA,PS,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2467,P,HUK,G3,SRJN,LL,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LC
2468,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2469,P,EKO,G4,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2470,P,KOM,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2471,P,AKU,G4,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2472,L,EKO,G3,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LC
2473,P,HUK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_M,LC
2474,P,EKO,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2475,P,EKO,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LC
2476,P,EKO,G4,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2477,L,EKO,G3,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LC
2478,P,EKO,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2479,P,AKU,G4,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2480,P,AKU,G4,SRJN,GRD,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2481,P,AKU,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2482,P,HUK,G3,SMTA,GRD,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LC
2483,P,HUK,G4,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2484,P,KOM,G4,SMTA,PNS,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2485,P,AKU,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2486,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2487,P,HUK,G3,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LC
2488,P,EKO,G3,SD,BPN,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2489,L,KOM,G5,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2490,P,KOM,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2491,P,AKU,G4,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2492,P,EKO,G2,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LC
2493,L,KOM,G5,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2494,P,KOM,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2495,P,EKO,G2,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LC
2496,P,KOM,G4,SMTA,PNS,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2497,P,HUK,G3,SMTA,GRD,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LC
2498,P,EKO,G4,SRJN,PS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2499,L,KOM,G3,SD,PDG,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2500,L,KOM,G4,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2501,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2502,P,EKO,G3,SD,BPN,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2503,P,EKO,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LC
2504,P,EKO,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2505,P,HUK,G3,SMTA,GRD,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LC
2506,P,HUK,G3,SRJN,LL,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LC
2507,P,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2508,P,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2509,P,HUK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_M,LC
2510,L,EKO,G6,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2511,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2512,P,EKO,G3,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2513,P,AKU,G3,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2514,P,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2515,P,EKO,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2516,P,EKO,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LC
2517,P,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,LC
2518,P,KOM,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2519,P,EKO,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2520,P,EKO,G6,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2521,P,AKU,G3,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2522,P,EKO,G4,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2523,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2524,P,KOM,G4,SMTA,PNS,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2525,L,KOM,G4,SMTA,PSN,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2526,P,EKO,G3,SD,BPN,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2527,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2528,P,HUK,G4,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2529,P,KOM,G4,SMTA,PNS,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2530,P,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2531,P,EKO,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2532,P,HUK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_M,LC
2533,P,AKU,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2534,P,KOM,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2535,P,HUK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_M,LC
2536,P,AKU,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2537,P,HUK,G5,SMTA,PDG,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,LC
2538,P,EKO,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LC
2539,P,HUK,G5,SMTA,PDG,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,LC
2540,P,AKU,G3,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2541,L,KOM,G4,SMTA,PS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LC
2542,P,AKU,G4,SRJN,GRD,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2543,P,AKU,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2544,P,AKU,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2545,P,EKO,G6,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2546,P,EKO,G3,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2547,P,HUK,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2548,P,HUK,G1,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2549,P,KOM,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2550,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2551,P,EKO,G3,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2552,P,KOM,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2553,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2554,P,KOM,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2555,P,EKO,G2,SD,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2556,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2557,L,KOM,G4,SMTA,PS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LC
2558,L,KOM,G4,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2559,L,KOM,G4,SMTA,PS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LC
2560,L,EKO,G6,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2561,P,EKO,G3,SD,BPN,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2562,P,AKU,G3,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2563,P,EKO,G2,SD,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2564,P,HUK,G3,SRJN,LL,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LC
2565,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2566,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2567,P,HUK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_M,LC
2568,L,KOM,G4,SMTA,PS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LC
2569,P,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2570,L,KOM,G4,SMTA,PS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LC
2571,P,EKO,G2,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LC
2572,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2573,P,EKO,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2574,P,EKO,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2575,P,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,LC
2576,P,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,LC
2577,P,KOM,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2578,P,AKU,G4,SRJN,GRD,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2579,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2580,P,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,LC
2581,L,AKU,G3,SMTA,PS,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2582,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2583,L,KOM,G4,SMTA,PS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LC
2584,P,KOM,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2585,P,HUK,G4,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2586,P,AKU,G4,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2587,P,HUK,G3,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LC
2588,P,HUK,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2589,L,KOM,G3,SD,PDG,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2590,P,HUK,G3,SRJN,GRD,PS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LC
2591,P,EKO,G6,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2592,P,HUK,G3,SRJN,GRD,PS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LC
2593,P,EKO,G3,SD,BPN,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2594,P,AKU,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2595,P,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2596,P,EKO,G2,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LC
2597,P,EKO,G3,SD,BPN,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2598,P,EKO,G4,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2599,L,EKO,G6,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2600,L,EKO,G3,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LC
2601,P,EKO,G3,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2602,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2603,P,HUK,G1,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2604,P,AKU,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2605,P,HUK,G1,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2606,P,EKO,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2607,P,AKU,G4,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2608,L,KOM,G3,SD,PDG,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2609,P,EKO,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2610,L,EKO,G6,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2611,P,AKU,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2612,P,EKO,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2613,P,HUK,G5,SMTA,PDG,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,LC
2614,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2615,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2616,P,HUK,G3,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LC
2617,P,EKO,G6,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2618,P,AKU,G4,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2619,L,AKU,G3,SMTA,PS,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2620,P,HUK,G5,SMTA,PDG,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,LC
2621,P,HUK,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2622,P,HUK,G3,SMTA,GRD,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LC
2623,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2624,P,HUK,G5,SD,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
2625,P,EKO,G4,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2626,P,EKO,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2627,P,AKU,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2628,L,KOM,G4,SMTA,PS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LC
2629,P,EKO,G4,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2630,P,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2631,P,HUK,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2632,P,AKU,G3,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2633,P,HUK,G3,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LC
2634,P,EKO,G2,SD,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2635,P,HUK,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LC
2636,P,HUK,G3,SRJN,LL,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LC
2637,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2638,L,EKO,G3,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LC
2639,P,AKU,G4,SRJN,GRD,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2640,P,EKO,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
2641,L,EKO,G4,SD,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2642,P,HUK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_M,LC
2643,P,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LC
2644,P,AKU,G3,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
2645,P,HUK,G3,SRJN,GRD,PS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LC
2646,L,EKO,G4,SD,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
2647,L,KOM,G4,SMTA,PSN,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LC
