,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,IPK_TERAKHIR
1449,L,FISIKA,G2,SMP,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1450,P,FISIKA,G1,SMTA,PDG,PNS,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
1451,P,BIO,G2,SD,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1452,P,MTK,G6,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1453,P,IF,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1454,P,MTK,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1455,P,FISIKA,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
1456,L,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_M
1457,P,FISIKA,G1,SD,PDG,BPN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1458,L,FISIKA,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1459,P,MTK,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_M
1460,P,IF,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1461,L,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1462,P,MTK,G3,SMP,PDG,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1463,P,FISIKA,G1,LL,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1464,P,MTK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1465,P,BIO,G2,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1466,P,MTK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
1467,L,BIO,G2,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1468,P,MTK,G3,SRJN,PS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1469,L,MTK,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1470,P,MTK,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1471,L,FISIKA,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1472,L,MTK,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1473,P,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1474,L,FISIKA,G2,SD,BPN,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1475,L,FISIKA,G5,SRJN,PS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1476,L,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1477,P,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1478,P,FISIKA,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1479,P,FISIKA,G4,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1480,L,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_M
1481,P,MTK,G2,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1482,P,MTK,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1483,P,FISIKA,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1484,L,BIO,G7,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1485,P,FISIKA,G4,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1486,L,IF,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1487,P,MTK,G2,SRJN,GRD,LL,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1488,P,BIO,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1489,P,FISIKA,G1,LL,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1490,P,FISIKA,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1491,P,MTK,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1492,P,FISIKA,G5,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1493,P,MTK,G3,SMP,PDG,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1494,P,FISIKA,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1495,P,BIO,G2,SD,PDG,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1496,P,MTK,G2,SRJN,GRD,BPN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1497,P,MTK,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1498,L,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1499,L,FISIKA,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1500,L,FISIKA,G2,LL,BPN,BPN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1501,P,FISIKA,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1502,P,MTK,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1503,P,FISIKA,G1,LL,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1504,P,BIO,G4,SMTA,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1505,P,FISIKA,G2,SRJN,GRD,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1506,P,BIO,G2,SD,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_M
1507,P,BIO,G3,SD,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1508,P,FISIKA,G1,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1509,L,FISIKA,G3,SMTA,BPN,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1510,L,BIO,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1511,L,FISIKA,G2,SMP,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1512,P,MTK,G2,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1513,P,MTK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1514,P,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1515,P,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1516,P,MTK,G6,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1517,L,MTK,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
1518,P,FISIKA,G1,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1519,L,MTK,G2,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1520,P,FISIKA,G1,SD,PDG,BPN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1521,L,MTK,G6,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1522,L,BIO,G2,SMTA,BPN,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1523,P,BIO,G6,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1524,P,MTK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
1525,L,BIO,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1526,L,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1527,P,BIO,G2,SD,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1528,P,FISIKA,G1,SMTA,PDG,PNS,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
1529,L,MTK,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1530,L,FISIKA,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1531,P,MTK,G7,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1532,L,BIO,G2,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,IPK_M
1533,P,MTK,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1534,P,BIO,G3,SRJN,PSN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1535,P,FISIKA,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1536,L,IF,G3,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1537,L,MTK,G3,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1538,P,FISIKA,G3,SRJN,PSN,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1539,P,MTK,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1540,L,FISIKA,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1541,P,MTK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1542,P,MTK,G1,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1543,P,FISIKA,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1544,P,FISIKA,G2,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1545,L,FISIKA,G1,SMTA,PDG,PDG,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
1546,P,BIO,G2,SD,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1547,P,BIO,G2,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1548,P,FISIKA,G1,SMTA,PDG,PNS,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
1549,L,BIO,G2,SMP,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1550,P,FISIKA,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1551,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1552,L,FISIKA,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1553,L,FISIKA,G2,SMP,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1554,P,BIO,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1555,P,MTK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1556,L,FISIKA,G2,SMP,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1557,P,FISIKA,G2,LL,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1558,P,BIO,G1,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1559,P,FISIKA,G2,SMTA,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1560,L,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1561,P,MTK,G3,SMTA,PNS,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1562,P,MTK,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_M
1563,P,MTK,G2,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1564,P,FISIKA,G2,SMP,BPN,BPN,SKS1_B,SKS2_C,IPS1_M,IPS2_KM,IPK_M
1565,P,MTK,G4,SMTA,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1566,P,MTK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1567,P,MTK,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_M
1568,P,BIO,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1569,P,BIO,G3,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1570,L,FISIKA,G1,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1571,P,BIO,G5,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1572,P,MTK,G3,SMP,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1573,L,FISIKA,G3,SMTA,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1574,P,MTK,G3,SD,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1575,P,MTK,G4,SRJN,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1576,L,FISIKA,G1,SD,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_M
1577,L,FISIKA,G2,SMP,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1578,L,FISIKA,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1579,P,MTK,G3,SRJN,PS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1580,L,FISIKA,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1581,L,MTK,G2,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1582,P,MTK,G3,SRJN,GRD,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1583,P,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1584,L,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1585,L,MTK,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1586,L,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1587,P,BIO,G2,SD,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1588,L,FISIKA,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1589,P,MTK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1590,P,FISIKA,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1591,L,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1592,L,FISIKA,G1,SD,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_M
1593,L,IF,G3,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1594,P,BIO,G3,SD,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1595,L,MTK,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1596,L,MTK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1597,L,FISIKA,G3,SMTA,BPN,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1598,P,MTK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
1599,P,BIO,G3,SD,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1600,P,MTK,G3,SMP,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1601,P,FISIKA,G1,SMP,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1602,L,MTK,G6,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1603,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1604,L,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1605,P,FISIKA,G3,SRJN,PSN,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1606,L,MTK,G3,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1607,P,MTK,G2,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1608,P,MTK,G4,SMTA,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1609,P,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1610,P,FISIKA,G1,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1611,L,MTK,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1612,L,MTK,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
1613,P,FISIKA,G3,SMP,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1614,P,FISIKA,G2,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1615,P,FISIKA,G3,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1616,P,IF,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1617,L,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1618,P,FISIKA,G1,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1619,L,MTK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1620,P,BIO,G2,LL,BPN,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1621,L,FISIKA,G3,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1622,L,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1623,P,MTK,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1624,L,FISIKA,G1,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
1625,P,FISIKA,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1626,P,MTK,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1627,L,IF,G2,SRJN,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1628,L,IF,G2,SRJN,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1629,L,MTK,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1630,L,FISIKA,G3,SRJN,PDG,PNS,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1631,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1632,P,MTK,G2,SMP,LL,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1633,L,BIO,G3,SMP,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1634,L,FISIKA,G3,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1635,L,MTK,G2,SRJN,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1636,L,FISIKA,G3,SRJN,PDG,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1637,L,MTK,G5,LL,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1638,L,FISIKA,G2,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1639,L,MTK,G2,SRJN,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1640,L,BIO,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1641,P,MTK,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1642,L,MTK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1643,L,MTK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1644,P,FISIKA,G1,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_KM
1645,P,MTK,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1646,L,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1647,P,BIO,G2,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1648,P,FISIKA,G2,SMP,BPN,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1649,P,BIO,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1650,P,FISIKA,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1651,L,MTK,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1652,L,FISIKA,G4,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_KM
1653,L,MTK,G2,SRJN,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1654,L,BIO,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1655,L,FISIKA,G3,SRJN,PDG,PNS,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1656,P,MTK,G5,SRJN,PS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1657,P,FISIKA,G3,SMTA,PS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1658,P,MTK,G5,SRJN,PS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1659,L,MTK,G3,SRJN,GRD,PS,SKS1_K,SKS2_K,IPS1_KM,IPS2_KM,IPK_KM
1660,L,FISIKA,G1,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
1661,P,FISIKA,G1,SD,PDG,PDG,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_KM
1662,L,FISIKA,G3,SRJN,PDG,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1663,P,FISIKA,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1664,L,FISIKA,G2,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1665,P,BIO,G3,LL,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1666,L,BIO,G4,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1667,P,FISIKA,G2,SRJN,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1668,L,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1669,L,FISIKA,G2,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1670,P,MTK,G1,SD,LL,BPN,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1671,L,FISIKA,G4,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_KM
1672,L,MTK,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1673,L,FISIKA,G2,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1674,L,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
1675,P,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
1676,L,FISIKA,G2,SMTA,LL,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1677,L,FISIKA,G1,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
